id,x,y,z,hit,net,bounce,time,shotId
1043266,0.012,0.682,1.509,0,1,0,6.605,377987
1043267,-7.233,-1.704,0.037,0,0,1,6.985,377987
1043268,-11.447,-3.130,1.121,1,0,0,7.346,377988
1043269,0.000,-1.780,1.451,0,1,0,7.871,377988
1043270,9.419,-0.755,0.037,0,0,1,8.409,377988
1043271,12.303,-0.472,0.607,1,0,0,8.685,377989
1043272,0.000,-2.832,1.105,0,1,0,9.179,377989
1043273,-5.381,-3.848,0.037,0,0,1,9.460,377989
1043274,11.391,0.787,2.931,1,0,0,0.891,377990
1043275,0.020,-1.949,1.274,0,1,0,1.150,377990
1043276,-6.044,-3.557,0.037,0,0,1,1.319,377990
1043277,-12.050,-5.139,1.250,1,0,0,1.588,377991
1043278,-0.010,-2.950,2.552,0,1,0,2.184,377991
1043279,12.118,-0.341,0.037,0,0,1,2.986,377991
1043280,11.388,1.022,2.910,1,0,0,0.762,377992
1043281,11.390,0.723,2.939,1,0,0,0.885,377993
1043282,0.014,-2.147,1.108,0,1,0,1.158,377993
1043283,-4.735,-3.579,0.037,0,0,1,1.297,377993
1043284,11.385,1.342,2.885,1,0,0,0.704,377994
1043285,0.023,-0.034,1.153,0,1,0,0.957,377994
1043286,-5.315,-0.465,0.037,0,0,1,1.099,377994
1043287,-11.824,-0.884,1.256,1,0,0,1.365,377996
1043288,-12.159,-5.976,1.443,1,0,0,1.655,377995
1043289,-0.003,0.595,2.687,0,1,0,2.037,377996
1043290,10.547,1.683,0.037,0,0,1,2.832,377996
1043291,-0.005,-2.010,2.447,0,1,0,2.303,377995
1043292,12.733,1.984,1.160,1,0,0,3.255,377997
1043293,0.005,-1.231,1.300,0,1,0,3.675,377997
1043294,10.092,1.603,0.037,0,0,1,3.003,377995
1043295,-6.956,-3.090,0.037,0,0,1,3.971,377997
1043296,12.637,2.581,1.067,1,0,0,3.402,377998
1043297,-14.602,-5.139,0.868,1,0,0,4.535,377999
1043298,0.001,2.700,1.574,0,1,0,3.811,377998
1043299,-0.001,-3.741,1.628,0,1,0,5.181,377999
1043300,-8.247,2.746,0.037,0,0,1,4.165,377998
1043301,5.572,-3.326,0.037,0,0,1,5.501,377999
1043302,-14.656,2.643,1.383,1,0,0,4.684,378000
1043303,11.356,-2.742,1.704,1,0,0,6.026,378001
1043304,-0.002,-0.545,2.619,0,1,0,5.248,378000
1043305,10.161,-2.873,0.037,0,0,1,5.777,378000
1043306,12.429,-3.419,1.108,1,0,0,5.975,378002
1043307,0.009,-3.235,1.692,0,1,0,6.430,378002
1043308,-9.680,-3.377,0.037,0,0,1,6.903,378002
1043309,-13.996,-3.291,1.068,1,0,0,7.303,378003
1043310,-0.002,0.522,1.559,0,1,0,7.957,378003
1043311,8.301,3.042,0.037,0,0,1,8.470,378003
1043312,11.853,4.271,0.677,1,0,0,8.866,378004
1043313,11.378,-0.830,2.898,1,0,0,1.055,378005
1043314,0.013,0.745,1.844,0,1,0,9.295,378004
1043315,0.011,2.266,1.015,0,1,0,1.300,378005
1043316,-4.666,3.503,0.037,0,0,1,1.421,378005
1043317,-9.312,-2.155,0.037,0,0,1,9.758,378004
1043318,-13.155,-3.310,1.384,1,0,0,10.079,378006
1043319,-0.001,-2.934,2.244,0,1,0,10.710,378006
1043320,10.933,-2.736,0.037,0,0,1,11.413,378006
1043321,13.953,-2.809,0.900,1,0,0,11.810,378007
1043322,0.014,0.986,1.119,0,1,0,12.308,378007
1043323,-5.576,2.543,0.037,0,0,1,12.566,378007
1043324,-12.510,4.553,0.845,1,0,0,13.115,378008
1043325,-0.009,1.045,2.509,0,1,0,13.709,378008
1043326,8.715,-1.321,0.037,0,0,1,14.264,378008
1043327,12.377,-2.440,1.434,1,0,0,14.631,378009
1043328,0.013,-2.429,1.372,0,1,0,15.078,378009
1043329,-7.318,-2.607,0.037,0,0,1,15.422,378009
1043330,-14.013,-2.941,0.739,1,0,0,15.999,378010
1043331,5.344,-1.967,0.610,1,0,0,16.953,378011
1043332,0.003,-3.140,1.226,0,1,0,17.539,378011
1043333,-3.022,-3.915,0.037,0,0,1,17.923,378011
1043334,11.379,-0.761,2.819,1,0,0,1.244,378012
1043335,0.006,2.448,1.179,0,1,0,1.500,378012
1043336,-5.762,4.341,0.037,0,0,1,1.660,378012
1043337,11.384,-0.915,2.847,1,0,0,1.351,378013
1043338,0.003,2.025,1.095,0,1,0,1.600,378013
1043339,-5.016,3.557,0.037,0,0,1,1.735,378013
1043340,11.382,-0.532,2.933,1,0,0,0.627,378014
1043341,0.003,0.741,1.065,0,1,0,0.933,378014
1043342,-4.031,1.466,0.037,0,0,1,1.065,378014
1043343,-11.298,2.760,1.839,1,0,0,1.472,378015
1043344,11.381,1.221,2.915,1,0,0,0.950,378016
1043345,0.016,-1.862,1.270,0,1,0,1.198,378016
1043346,-6.229,-3.331,0.037,0,0,1,1.361,378016
1043347,-12.995,-4.799,1.202,1,0,0,1.642,378017
1043348,-0.001,0.500,2.265,0,1,0,2.185,378017
1043349,11.381,4.964,0.037,0,0,1,2.832,378017
1043350,11.380,1.342,2.896,1,0,0,1.000,378018
1043351,0.020,-0.253,1.137,0,1,0,1.291,378018
1043352,-4.592,-0.611,0.037,0,0,1,1.433,378018
1043353,-11.271,-1.067,1.455,1,0,0,1.762,378019
1043354,11.391,1.172,2.908,1,0,0,1.315,378020
1043355,0.017,-0.087,1.416,0,1,0,1.534,378020
1043356,-7.902,-0.863,0.037,0,0,1,1.719,378020
1043357,-11.396,-0.757,2.872,1,0,0,1.217,378021
1043358,-0.011,1.136,1.078,0,1,0,1.477,378021
1043359,4.683,2.058,0.037,0,0,1,1.606,378021
1043360,12.605,3.772,1.490,1,0,0,1.961,378022
1043361,0.009,2.907,2.647,0,1,0,2.634,378022
1043362,-10.433,2.444,0.037,0,0,1,3.367,378022
1043363,-12.839,2.634,1.178,1,0,0,3.806,378023
1043364,-0.008,-0.216,1.448,0,1,0,4.236,378023
1043365,8.630,-1.830,0.037,0,0,1,4.604,378023
1043366,12.912,-2.589,0.870,1,0,0,4.907,378024
1043367,0.011,-0.467,1.879,0,1,0,5.355,378024
1043368,-11.201,1.606,0.037,0,0,1,5.880,378024
1043369,-13.166,2.003,0.778,1,0,0,6.048,378025
1043370,-0.003,-1.040,2.106,0,1,0,6.650,378025
1043371,8.574,-2.861,0.037,0,0,1,7.160,378025
1043372,12.882,-3.849,1.444,1,0,0,7.630,378026
1043373,0.004,0.174,2.142,0,1,0,7.992,378026
1043374,-11.393,0.916,2.936,1,0,0,0.920,378027
1043375,-14.975,4.932,0.037,0,0,1,8.587,378026
1043376,-0.007,-0.934,1.444,0,1,0,1.242,378027
1043377,5.743,-1.427,0.037,0,0,1,1.440,378027
1043378,11.587,-1.941,1.528,1,0,0,1.785,378028
1043379,0.007,0.143,1.638,0,1,0,2.368,378028
1043380,-7.292,1.465,0.037,0,0,1,2.830,378028
1043381,-11.391,0.726,2.896,1,0,0,0.845,378029
1043382,-0.010,-0.715,1.315,0,1,0,1.095,378029
1043383,6.840,-1.410,0.037,0,0,1,1.278,378029
1043384,-11.437,2.266,0.754,1,0,0,3.302,378030
1043385,-0.009,2.190,1.766,0,1,0,3.713,378030
1043386,10.707,2.411,0.037,0,0,1,4.221,378030
1043387,13.579,2.404,0.932,1,0,0,4.466,378031
1043388,0.007,-2.510,2.415,0,1,0,5.084,378031
1043389,-8.370,-5.824,0.037,0,0,1,5.612,378031
1043390,-11.384,0.795,2.852,1,0,0,0.866,378032
1043391,-0.026,-1.103,1.147,0,1,0,1.105,378032
1043392,5.565,-1.941,0.037,0,0,1,1.246,378032
1043393,12.766,-2.934,1.316,1,0,0,1.524,378033
1043394,0.003,-2.047,1.228,0,1,0,2.324,378033
1043395,-3.732,-1.783,0.037,0,0,1,2.609,378033
1043396,-7.721,-1.264,0.587,1,0,0,3.240,378034
1043397,-0.003,-2.506,1.350,0,1,0,3.521,378034
1043398,10.230,-3.734,0.037,0,0,1,3.988,378034
1043399,-11.397,-0.691,2.923,1,0,0,1.266,378035
1043400,-0.016,-0.129,1.080,0,1,0,1.504,378035
1043401,5.040,0.219,0.037,0,0,1,1.629,378035
1043402,-11.397,-1.254,2.820,1,0,0,1.303,378036
1043403,-0.018,-0.057,0.987,0,1,0,1.551,378036
1043404,4.257,0.219,0.037,0,0,1,1.662,378036
1043405,13.640,0.674,1.541,1,0,0,2.055,378037
1043406,0.151,0.681,0.037,0,0,1,2.779,378037
1043407,-11.391,0.651,2.875,1,0,0,1.481,378038
1043408,-11.395,0.947,2.829,1,0,0,1.129,378039
1043409,-0.023,-2.456,1.042,0,1,0,1.394,378039
1043410,4.489,-4.053,0.037,0,0,1,1.522,378039
1043411,-11.391,-1.025,2.918,1,0,0,1.436,378040
1043412,-0.020,-0.174,1.045,0,1,0,1.675,378040
1043413,4.946,0.018,0.037,0,0,1,1.799,378040
1043414,-11.389,0.705,2.904,1,0,0,2.202,378041
1043415,-0.002,-0.618,1.164,0,1,0,2.512,378041
1043416,4.446,-1.428,0.037,0,0,1,2.661,378041
1043417,11.054,-2.535,1.555,1,0,0,3.040,378042
1043418,0.010,-0.976,1.865,0,1,0,3.429,378042
1043419,-11.392,1.134,0.037,0,0,1,3.947,378042
1043420,-11.390,0.769,2.897,1,0,0,1.463,378043
1043421,-13.337,1.541,0.538,1,0,0,4.091,378044
1043422,-0.005,1.948,1.403,0,1,0,4.535,378044
1043423,-0.006,-1.425,1.144,0,1,0,1.765,378043
1043424,8.565,2.145,0.037,0,0,1,4.906,378044
1043425,12.903,2.090,0.918,1,0,0,5.222,378045
1043426,4.446,-2.632,0.037,0,0,1,1.911,378043
1043427,0.004,2.106,0.974,0,1,0,5.631,378045
1043428,-12.344,2.347,0.037,0,0,1,6.680,378045
1043429,-15.195,2.452,1.112,1,0,0,6.994,378047
1043430,11.335,-4.586,1.699,1,0,0,2.305,378046
1043431,0.006,-1.873,2.399,0,1,0,2.788,378046
1043432,-12.017,0.768,0.037,0,0,1,3.448,378046
1043433,-14.130,1.211,1.006,1,0,0,3.701,378048
1043434,-11.383,0.714,2.896,1,0,0,0.708,378049
1043435,0.019,-0.547,0.927,0,1,0,0.956,378049
1043436,10.546,-2.525,0.037,0,0,1,1.910,378049
1043437,-11.384,0.909,2.846,1,0,0,0.922,378050
1043438,-0.029,0.261,1.227,0,1,0,1.132,378050
1043439,6.726,-0.170,0.037,0,0,1,1.283,378050
1043440,-11.380,-0.755,2.897,1,0,0,0.669,378051
1043441,-0.003,1.643,1.269,0,1,0,0.925,378051
1043442,6.002,3.122,0.037,0,0,1,1.088,378051
1043443,12.376,4.899,1.175,1,0,0,1.363,378052
1043444,0.004,1.903,1.824,0,1,0,1.989,378052
1043445,-8.829,-0.338,0.037,0,0,1,2.564,378052
1043446,-12.060,-1.094,0.745,1,0,0,2.937,378053
1043447,-0.014,-2.009,1.381,0,1,0,3.361,378053
1043448,7.075,-2.381,0.037,0,0,1,3.684,378053
1043449,14.165,-2.535,1.094,1,0,0,4.251,378054
1043450,0.005,-0.498,1.399,0,1,0,4.956,378054
1043451,-4.253,0.117,0.037,0,0,1,5.220,378054
1043452,-10.582,1.257,1.297,1,0,0,5.845,378055
1043453,-0.015,1.622,1.664,0,1,0,6.177,378055
1043454,8.844,1.860,0.037,0,0,1,6.541,378055
1043455,-11.385,0.782,3.057,1,0,0,1.075,378056
1043456,-0.004,-0.161,1.474,0,1,0,1.393,378056
1043457,6.163,-0.240,0.037,0,0,1,1.601,378056
1043458,11.730,-0.288,1.367,1,0,0,1.911,378057
1043459,0.006,-0.146,2.940,0,1,0,2.523,378057
1043460,-13.353,-0.542,0.037,0,0,1,3.478,378057
1043461,-11.383,0.679,2.846,1,0,0,0.900,378058
1043462,-0.021,-1.933,1.171,0,1,0,1.148,378058
1043463,5.760,-3.130,0.037,0,0,1,1.299,378058
1043464,12.735,-4.413,1.010,1,0,0,1.567,378059
1043465,0.011,-0.473,1.479,0,1,0,2.086,378059
1043466,-8.137,2.087,0.037,0,0,1,2.504,378059
1043467,-11.106,3.036,0.798,1,0,0,2.759,378060
1043468,-0.003,1.402,1.702,0,1,0,3.232,378060
1043469,8.290,0.476,0.037,0,0,1,3.683,378060
1043470,14.068,-0.409,1.117,1,0,0,4.254,378061
1043471,0.003,2.639,1.818,0,1,0,4.740,378061
1043472,-8.137,4.483,0.037,0,0,1,5.111,378061
1043473,11.389,-0.570,2.862,1,0,0,0.998,378062
1043474,0.005,1.766,1.305,0,1,0,1.309,378062
1043475,-5.205,3.213,0.037,0,0,1,1.484,378062
1043476,-11.055,4.862,1.514,1,0,0,1.804,378063
1043477,-0.002,3.410,1.865,0,1,0,2.243,378063
1043478,9.816,2.414,0.037,0,0,1,2.740,378063
1043479,13.472,2.093,1.015,1,0,0,3.077,378064
1043480,0.011,0.001,1.296,0,1,0,3.532,378064
1043481,-7.664,-1.125,0.037,0,0,1,3.860,378064
1043482,-12.588,-1.819,0.893,1,0,0,4.190,378065
1043483,-0.006,-0.422,1.716,0,1,0,4.662,378065
1043484,8.182,0.719,0.037,0,0,1,5.064,378065
1043485,13.808,1.658,1.235,1,0,0,5.541,378066
1043486,0.016,-2.021,1.689,0,1,0,5.991,378066
1043487,-9.630,-4.899,0.037,0,0,1,6.408,378066
1043488,-11.390,-0.752,2.863,1,0,0,0.659,378067
1043489,-0.008,0.209,1.180,0,1,0,0.897,378067
1043490,5.935,0.852,0.037,0,0,1,1.045,378067
1043491,12.530,1.720,1.113,1,0,0,1.294,378068
1043492,0.112,-2.584,0.037,0,0,1,2.163,378068
1043493,11.395,1.236,2.852,1,0,0,0.355,378069
1043494,0.019,-2.380,1.193,0,1,0,0.588,378069
1043495,-6.012,-4.249,0.037,0,0,1,0.735,378069
1043496,11.386,1.006,2.843,1,0,0,1.427,378070
1043497,0.010,-0.442,1.253,0,1,0,1.661,378070
1043498,-6.364,-1.025,0.037,0,0,1,1.819,378070
1043499,-13.812,-1.437,1.177,1,0,0,2.094,378071
1043500,11.393,1.354,2.932,1,0,0,1.366,378072
1043501,0.002,-2.415,1.182,0,1,0,1.675,378072
1043502,-4.712,-3.636,0.037,0,0,1,1.828,378072
1043503,-11.157,-5.152,1.510,1,0,0,2.160,378073
1043504,-0.009,-2.078,2.459,0,1,0,2.594,378073
1043505,13.818,1.505,0.037,0,0,1,3.320,378073
1043506,11.391,-0.767,2.844,1,0,0,1.536,378074
1043507,11.382,1.214,2.805,1,0,0,1.492,378075
1043508,-0.016,-0.073,0.918,0,1,0,1.741,378075
1043509,-12.365,-4.453,0.037,0,0,1,3.049,378075
1043510,11.386,-0.842,2.851,1,0,0,1.637,378076
1043511,0.025,-0.168,1.009,0,1,0,1.852,378076
1043512,-4.933,0.200,0.037,0,0,1,1.963,378076
1043513,-13.957,1.071,1.282,1,0,0,2.265,378077
1043514,-5.519,-3.300,0.037,0,0,1,2.925,378077
1043515,11.385,-0.859,2.881,1,0,0,0.530,378078
1043516,11.395,1.409,2.949,1,0,0,0.315,378079
1043517,0.014,2.073,1.084,0,1,0,0.787,378078
1043518,0.004,-0.194,1.292,0,1,0,0.660,378079
1043519,-4.855,3.570,0.037,0,0,1,0.919,378078
1043520,-4.771,-0.468,0.037,0,0,1,0.836,378079
1043521,-10.966,-0.898,1.627,1,0,0,1.222,378080
1043522,-0.003,-0.834,1.521,0,1,0,1.640,378080
1043523,7.802,-0.705,0.037,0,0,1,2.010,378080
1043524,12.921,-0.495,0.899,1,0,0,2.414,378081
1043525,11.384,-0.799,2.884,1,0,0,0.832,378082
1043526,11.385,0.756,2.867,1,0,0,0.976,378083
1043527,0.006,2.035,1.073,0,1,0,1.075,378082
1043528,0.011,-2.081,1.076,0,1,0,1.238,378083
1043529,-5.110,3.229,0.037,0,0,1,1.203,378082
1043530,-4.694,-3.454,0.037,0,0,1,1.369,378083
1043531,-12.587,4.895,1.154,1,0,0,1.478,378084
1043532,-12.032,-5.796,1.425,1,0,0,1.694,378085
1043533,-0.010,2.734,2.356,0,1,0,1.974,378084
1043534,-0.001,-2.187,2.280,0,1,0,2.330,378085
1043535,14.231,0.544,0.037,0,0,1,2.730,378084
1043536,9.745,1.184,0.037,0,0,1,3.015,378085
1043537,12.271,2.194,0.905,1,0,0,3.372,378086
1043538,0.001,3.108,1.614,0,1,0,3.791,378086
1043539,-8.636,3.794,0.037,0,0,1,4.174,378086
1043540,-999.900,-999.900,-999.900,1,0,0,0.000,378087
1043541,-7.211,1.468,0.037,0,0,1,9.906,378087
1043542,11.392,-0.859,2.856,1,0,0,1.058,378088
1043543,0.002,2.246,1.192,0,1,0,1.302,378088
1043544,-5.939,3.776,0.037,0,0,1,1.453,378088
1043545,11.391,0.677,2.889,1,0,0,0.439,378089
1043546,0.005,-1.350,1.149,0,1,0,0.764,378089
1043547,-4.148,-2.374,0.037,0,0,1,0.911,378089
1043548,11.378,0.814,2.913,1,0,0,0.971,378090
1043549,-11.111,-4.005,1.767,1,0,0,1.325,378091
1043550,0.005,-2.011,1.335,0,1,0,1.252,378090
1043551,-0.005,-1.862,1.076,0,1,0,1.797,378091
1043552,-6.063,-3.862,0.037,0,0,1,1.436,378090
1043553,4.464,-1.129,0.037,0,0,1,2.027,378091
1043554,-12.135,-5.891,1.254,1,0,0,1.726,378092
1043555,11.281,0.051,0.549,1,0,0,2.622,378093
1043556,0.003,0.749,1.766,0,1,0,3.017,378093
1043557,-11.479,1.692,0.037,0,0,1,3.545,378093
1043558,6.855,-2.705,1.863,1,0,0,2.927,378094
1043559,0.002,-3.051,2.335,0,1,0,3.221,378094
1043560,-13.394,1.847,0.731,1,0,0,3.698,378095
1043561,-14.208,-3.279,0.037,0,0,1,3.998,378094
1043562,11.387,-0.825,2.874,1,0,0,0.999,378096
1043563,-0.011,-0.745,1.463,0,1,0,4.201,378095
1043564,0.013,0.465,1.029,0,1,0,1.300,378096
1043565,6.827,-2.227,0.037,0,0,1,4.542,378095
1043566,-3.911,0.710,0.037,0,0,1,1.425,378096
1043567,12.240,-3.383,1.104,1,0,0,5.019,378097
1043568,-10.707,1.194,1.745,1,0,0,1.789,378098
1043569,-0.004,1.521,1.811,0,1,0,2.250,378098
1043570,10.260,2.283,0.037,0,0,1,2.817,378098
1043571,0.015,0.294,1.621,0,1,0,5.435,378097
1043572,-9.020,2.954,0.037,0,0,1,5.832,378097
1043573,12.364,2.536,0.599,1,0,0,3.022,378099
1043574,0.003,-1.423,1.240,0,1,0,3.510,378099
1043575,-5.738,-3.608,0.037,0,0,1,3.807,378099
1043576,-13.322,4.264,1.015,1,0,0,6.149,378100
1043577,-0.002,1.858,1.687,0,1,0,6.548,378100
1043578,10.519,0.157,0.037,0,0,1,6.972,378100
1043579,12.942,-0.283,0.733,1,0,0,7.136,378101
1043580,0.006,-2.361,2.256,0,1,0,7.805,378101
1043581,-6.447,-3.505,0.037,0,0,1,8.254,378101
1043582,-12.810,-4.276,1.439,1,0,0,8.911,378102
1043583,-0.016,0.356,0.980,0,1,0,9.301,378102
1043584,6.572,2.841,0.037,0,0,1,9.555,378102
1043585,11.394,0.762,2.934,1,0,0,0.742,378103
1043586,0.012,-0.762,1.363,0,1,0,0.983,378103
1043587,-7.170,-1.884,0.037,0,0,1,1.167,378103
1043588,-11.391,-1.266,2.903,1,0,0,1.082,378104
1043589,0.000,1.869,1.147,0,1,0,1.308,378104
1043590,5.884,3.460,0.037,0,0,1,1.447,378104
1043591,13.115,5.383,1.016,1,0,0,1.702,378105
1043592,0.006,-1.553,2.652,0,1,0,2.745,378105
1043593,11.388,-0.760,2.852,1,0,0,0.557,378106
1043594,-4.554,-3.866,0.037,0,0,1,3.209,378105
1043595,-0.021,0.549,0.934,0,1,0,0.800,378106
1043596,-7.881,1.809,0.037,0,0,1,1.196,378106
1043597,-7.262,-5.338,2.033,1,0,0,3.783,378107
1043598,-0.018,0.359,1.701,0,1,0,4.034,378107
1043599,8.227,-3.044,0.037,0,0,1,4.374,378107
1043600,-11.382,0.726,2.812,1,0,0,1.247,378108
1043601,-0.004,-0.827,1.117,0,1,0,1.496,378108
1043602,5.251,-1.737,0.037,0,0,1,1.635,378108
1043603,13.388,-3.242,1.315,1,0,0,1.972,378109
1043604,-11.391,-1.194,2.882,1,0,0,1.540,378110
1043605,-11.384,-1.392,2.850,1,0,0,0.928,378111
1043606,-0.012,0.098,1.033,0,1,0,1.272,378111
1043607,3.635,0.339,0.037,0,0,1,1.405,378111
1043608,11.019,1.093,1.670,1,0,0,1.844,378112
1043609,0.011,0.350,1.671,0,1,0,2.256,378112
1043610,-8.766,-0.445,0.037,0,0,1,2.670,378112
1043611,-11.396,0.837,2.800,1,0,0,1.446,378113
1043612,-11.387,-1.149,2.914,1,0,0,1.541,378114
1043613,-12.688,-0.752,0.945,1,0,0,2.981,378115
1043614,-0.008,0.060,1.256,0,1,0,1.762,378114
1043615,-0.006,-1.256,1.450,0,1,0,3.445,378115
1043616,6.608,0.681,0.037,0,0,1,1.916,378114
1043617,7.050,-1.617,0.037,0,0,1,3.777,378115
1043618,12.426,-2.031,1.092,1,0,0,4.209,378116
1043619,0.004,-1.961,1.918,0,1,0,4.643,378116
1043620,-11.376,-2.062,0.037,0,0,1,5.166,378116
1043621,-14.103,-2.050,0.884,1,0,0,5.392,378117
1043622,-0.009,-0.668,1.181,0,1,0,5.947,378117
1043623,5.716,-0.136,0.037,0,0,1,6.232,378117
1043624,11.735,0.547,0.836,1,0,0,6.741,378118
1043625,0.012,2.053,1.610,0,1,0,7.161,378118
1043626,-8.196,3.099,0.037,0,0,1,7.543,378118
1043627,-14.429,3.802,1.306,1,0,0,8.027,378119
1043628,-11.382,0.829,2.872,1,0,0,0.937,378120
1043629,-11.396,-1.261,2.910,1,0,0,0.799,378121
1043630,-0.010,-1.834,1.323,0,1,0,1.208,378120
1043631,5.928,-3.616,0.037,0,0,1,1.385,378120
1043632,-0.013,0.399,1.176,0,1,0,1.121,378121
1043633,11.135,-5.322,1.215,1,0,0,1.635,378122
1043634,-7.001,-1.947,0.502,1,0,0,2.390,378123
1043635,4.538,0.754,0.037,0,0,1,1.275,378121
1043636,0.000,-0.586,1.242,0,1,0,2.785,378123
1043637,8.402,1.288,0.037,0,0,1,3.364,378123
1043638,11.578,2.174,0.578,1,0,0,3.758,378125
1043639,11.427,1.283,1.649,1,0,0,1.654,378124
1043640,-2.804,-1.743,1.110,1,0,0,4.316,378126
1043641,0.001,-0.483,2.164,0,1,0,2.055,378124
1043642,-0.004,-1.695,1.193,0,1,0,4.613,378126
1043643,-13.241,-2.788,0.037,0,0,1,2.677,378124
1043644,3.510,-1.645,0.037,0,0,1,5.020,378126
1043645,-11.384,-0.771,2.906,1,0,0,0.601,378127
1043646,-0.016,0.265,1.050,0,1,0,0.838,378127
1043647,4.889,0.820,0.037,0,0,1,0.958,378127
1043648,12.485,1.882,1.322,1,0,0,1.241,378128
1043649,0.001,-0.177,1.344,0,1,0,2.549,378128
1043650,1.124,0.053,0.037,0,0,1,2.549,378128
1043651,-11.390,0.780,2.860,1,0,0,1.050,378129
1043652,-0.016,0.252,1.025,0,1,0,1.335,378129
1043653,4.011,0.300,0.037,0,0,1,1.456,378129
1043654,-11.386,-0.792,2.846,1,0,0,0.876,378130
1043655,-11.397,0.993,2.903,1,0,0,0.650,378131
1043656,-0.016,-2.239,1.229,0,1,0,1.000,378131
1043657,4.232,-3.147,0.037,0,0,1,1.158,378131
1043658,10.391,-4.584,1.681,1,0,0,1.538,378132
1043659,0.004,-1.644,1.999,0,1,0,1.967,378132
1043660,-10.485,0.973,0.037,0,0,1,2.513,378132
1043661,-12.829,1.494,0.827,1,0,0,2.728,378133
1043662,-0.006,2.010,1.749,0,1,0,3.254,378133
1043663,9.131,2.836,0.037,0,0,1,3.743,378133
1043664,12.983,3.195,1.041,1,0,0,4.121,378134
1043665,0.000,2.345,1.616,0,1,0,4.736,378134
1043666,-9.009,1.626,0.037,0,0,1,5.300,378134
1043667,-12.348,1.304,0.627,1,0,0,5.646,378135
1043668,-0.009,-0.539,1.279,0,1,0,6.082,378135
1043669,7.719,-1.718,0.037,0,0,1,6.433,378135
1043670,13.611,-2.654,0.819,1,0,0,6.877,378136
1043671,0.014,-0.424,1.953,0,1,0,7.360,378136
1043672,-9.846,1.442,0.037,0,0,1,7.828,378136
1043673,-13.158,2.092,1.117,1,0,0,8.098,378137
1043674,-0.003,-0.917,1.125,0,1,0,8.568,378137
1043675,5.824,-2.194,0.037,0,0,1,8.830,378137
1043676,12.295,-3.652,0.958,1,0,0,9.434,378138
1043677,0.013,-0.467,2.634,0,1,0,9.920,378138
1043678,-11.070,2.803,0.037,0,0,1,10.528,378138
1043679,-12.993,3.402,0.944,1,0,0,10.701,378139
1043680,-0.006,2.163,1.778,0,1,0,11.165,378139
1043681,9.937,1.363,0.037,0,0,1,11.635,378139
1043682,13.183,1.036,0.997,1,0,0,11.914,378140
1043683,0.001,-0.680,1.325,0,1,0,12.311,378140
1043684,-8.758,-1.704,0.037,0,0,1,12.651,378140
1043685,-13.616,-2.218,0.839,1,0,0,12.952,378141
1043686,-0.001,0.192,1.397,0,1,0,13.451,378141
1043687,6.735,1.492,0.037,0,0,1,13.771,378141
1043688,12.573,2.686,1.115,1,0,0,14.253,378142
1043689,0.009,1.813,1.916,0,1,0,14.839,378142
1043690,-11.098,1.312,0.037,0,0,1,15.537,378142
1043691,-13.694,1.260,0.728,1,0,0,15.841,378143
1043692,-0.011,2.073,1.542,0,1,0,16.328,378143
1043693,8.437,2.595,0.037,0,0,1,16.724,378143
1043694,12.585,2.818,1.078,1,0,0,17.064,378144
1043695,0.004,0.134,1.437,0,1,0,17.629,378144
1043696,-9.062,-1.687,0.037,0,0,1,18.170,378144
1043697,-12.168,-2.218,0.580,1,0,0,18.483,378145
1043698,-0.011,0.567,1.269,0,1,0,18.917,378145
1043699,6.991,2.492,0.037,0,0,1,19.237,378145
1043700,13.305,4.236,1.120,1,0,0,19.719,378146
1043701,0.005,0.636,1.563,0,1,0,20.328,378146
1043702,-8.902,-1.921,0.037,0,0,1,20.884,378146
1043703,-12.214,-2.964,0.650,1,0,0,21.228,378147
1043704,-0.002,-3.902,1.174,0,1,0,21.670,378147
1043705,6.300,-4.320,0.037,0,0,1,21.957,378147
1043706,-11.380,-0.786,3.046,1,0,0,1.175,378148
1043707,-0.006,0.927,1.365,0,1,0,1.500,378148
1043708,5.245,2.088,0.037,0,0,1,1.683,378148
1043709,10.902,3.372,1.418,1,0,0,2.005,378149
1043710,0.009,2.142,2.102,0,1,0,2.605,378149
1043711,-9.085,1.406,0.037,0,0,1,3.269,378149
1043712,-12.103,1.373,0.829,1,0,0,3.706,378150
1043713,-0.008,-0.381,1.318,0,1,0,4.128,378150
1043714,7.523,-1.417,0.037,0,0,1,4.461,378150
1043715,13.843,-2.321,0.929,1,0,0,4.942,378151
1043716,0.000,-2.949,1.762,0,1,0,5.428,378151
1043717,-8.525,-3.268,0.037,0,0,1,5.828,378151
1043718,-13.598,-3.484,1.329,1,0,0,6.247,378152
1043719,-11.388,-0.740,2.921,1,0,0,1.030,378153
1043720,-0.016,2.026,1.297,0,1,0,1.308,378153
1043721,5.697,3.737,0.037,0,0,1,1.478,378153
1043722,11.431,5.688,1.303,1,0,0,1.751,378154
1043723,0.009,0.547,2.413,0,1,0,2.321,378154
1043724,-9.637,-3.555,0.037,0,0,1,2.965,378154
1043725,-12.387,-4.762,1.413,1,0,0,3.398,378155
1043726,-0.007,-3.660,1.553,0,1,0,3.813,378155
1043727,7.788,-2.980,0.037,0,0,1,4.141,378155
1043728,14.027,-2.276,1.094,1,0,0,4.591,378156
1043729,0.001,0.140,2.335,0,1,0,5.142,378156
1043730,-9.854,2.350,0.037,0,0,1,5.682,378156
