id,playerName,playerNumber,speed,shotType,spin,spinRpm,pointId,isServe,distance,result
385612,WAWRINKA,ATPW367,70.38,BACKHAND,TOPSPIN,2557.91,111871,0,NULL,NULL
385613,FEDERER,ATPF324,110.24,NOT LOGGED,NOSPIN,0.00,111872,1,NULL,NULL
385614,FEDERER,ATPF324,79.19,BACKHAND,TOPSPIN,2426.19,111871,0,NULL,NULL
385615,WAWRINKA,ATPW367,100.67,FOREHAND,TOPSPIN,1095.62,111872,0,NULL,NULL
385616,WAWRINKA,ATPW367,80.22,FOREHAND,TOPSPIN,2658.38,111871,0,NULL,NULL
385617,FEDERER,ATPF324,90.35,FOREHAND,TOPSPIN,2099.81,111872,0,NULL,NULL
385618,FEDERER,ATPF324,75.41,BACKHAND,TOPSPIN,2313.13,111871,0,NULL,NULL
385619,WAWRINKA,ATPW367,66.25,BACKHAND,TOPSPIN,948.20,111872,0,NULL,NULL
385620,WAWRINKA,ATPW367,76.43,BACKHAND,TOPSPIN,1913.40,111871,0,NULL,NULL
385621,WAWRINKA,ATPW367,126.56,NOT LOGGED,NOSPIN,0.00,111873,1,NULL,NULL
385622,FEDERER,ATPF324,120.07,NOT LOGGED,NOSPIN,0.00,111874,1,NULL,NULL
385623,FEDERER,ATPF324,120.71,NOT LOGGED,NOSPIN,0.00,111875,1,NULL,NULL
385624,FEDERER,ATPF324,98.32,NOT LOGGED,NOSPIN,0.00,111876,1,NULL,NULL
385625,WAWRINKA,ATPW367,51.56,BACKHAND,BACKSPIN,2587.55,111876,0,NULL,NULL
385626,WAWRINKA,ATPW367,115.42,NOT LOGGED,NOSPIN,0.00,111877,1,NULL,NULL
385627,WAWRINKA,ATPW367,116.28,NOT LOGGED,NOSPIN,0.00,111878,1,NULL,NULL
385628,FEDERER,ATPF324,118.29,NOT LOGGED,NOSPIN,0.00,111879,1,NULL,NULL
385629,WAWRINKA,ATPW367,100.85,NOT LOGGED,NOSPIN,0.00,111880,1,NULL,NULL
385630,FEDERER,ATPF324,64.68,BACKHAND,TOPSPIN,1135.13,111880,0,NULL,NULL
385631,WAWRINKA,ATPW367,85.52,FOREHAND,TOPSPIN,2039.77,111880,0,NULL,NULL
385632,WAWRINKA,ATPW367,121.54,NOT LOGGED,NOSPIN,0.00,111881,1,NULL,NULL
385633,WAWRINKA,ATPW367,100.85,NOT LOGGED,NOSPIN,0.00,111882,1,NULL,NULL
385634,FEDERER,ATPF324,52.17,BACKHAND,BACKSPIN,3661.62,111882,0,NULL,NULL
385635,WAWRINKA,ATPW367,124.21,NOT LOGGED,NOSPIN,0.00,111883,1,NULL,NULL
385636,FEDERER,ATPF324,49.32,BACKHAND,NOSPIN,0.00,111883,0,NULL,NULL
385637,WAWRINKA,ATPW367,62.81,FOREHAND,TOPSPIN,728.48,111883,0,NULL,NULL
385638,WAWRINKA,ATPW367,88.94,NOT LOGGED,NOSPIN,0.00,111884,1,NULL,NULL
385639,FEDERER,ATPF324,69.13,BACKHAND,TOPSPIN,1227.27,111884,0,NULL,NULL
385640,WAWRINKA,ATPW367,89.23,BACKHAND,TOPSPIN,2926.45,111884,0,NULL,NULL
385641,FEDERER,ATPF324,105.17,NOT LOGGED,NOSPIN,0.00,111885,1,NULL,NULL
385642,FEDERER,ATPF324,117.99,NOT LOGGED,NOSPIN,0.00,111886,1,NULL,NULL
385643,WAWRINKA,ATPW367,62.23,FOREHAND,TOPSPIN,1052.83,111886,0,NULL,NULL
385644,FEDERER,ATPF324,61.43,FOREHAND,TOPSPIN,2775.41,111886,0,NULL,NULL
385645,WAWRINKA,ATPW367,72.86,BACKHAND,TOPSPIN,2614.16,111886,0,NULL,NULL
385646,WAWRINKA,ATPW367,111.47,NOT LOGGED,NOSPIN,0.00,111888,1,NULL,NULL
385647,FEDERER,ATPF324,61.43,BACKHAND,TOPSPIN,2350.52,111886,0,NULL,NULL
385648,FEDERER,ATPF324,117.48,NOT LOGGED,NOSPIN,0.00,111887,1,NULL,NULL
385649,FEDERER,ATPF324,52.81,FOREHAND,BACKSPIN,1799.42,111888,0,NULL,NULL
385650,WAWRINKA,ATPW367,98.52,FOREHAND,TOPSPIN,1504.84,111886,0,NULL,NULL
385651,FEDERER,ATPF324,52.75,BACKHAND,TOPSPIN,975.87,111886,0,NULL,NULL
385652,WAWRINKA,ATPW367,79.19,FOREHAND,TOPSPIN,3092.30,111886,0,NULL,NULL
385653,FEDERER,ATPF324,100.66,BACKHAND,TOPSPIN,1970.59,111886,0,NULL,NULL
385654,FEDERER,ATPF324,109.68,NOT LOGGED,NOSPIN,0.00,111889,1,NULL,NULL
385655,WAWRINKA,ATPW367,52.35,FOREHAND,BACKSPIN,2186.35,111889,0,NULL,NULL
385656,FEDERER,ATPF324,78.87,FOREHAND,TOPSPIN,3632.13,111889,0,NULL,NULL
385657,WAWRINKA,ATPW367,75.25,FOREHAND,TOPSPIN,2948.94,111889,0,NULL,NULL
385658,FEDERER,ATPF324,86.23,FOREHAND,TOPSPIN,3038.52,111889,0,NULL,NULL
385659,WAWRINKA,ATPW367,61.58,FOREHAND,NOSPIN,0.00,111889,0,NULL,NULL
385660,FEDERER,ATPF324,58.53,NOT LOGGED,NOSPIN,0.00,111889,0,NULL,NULL
385661,WAWRINKA,ATPW367,77.56,BACKHAND,TOPSPIN,952.74,111889,0,NULL,NULL
385662,FEDERER,ATPF324,102.01,NOT LOGGED,NOSPIN,0.00,111890,1,NULL,NULL
385663,WAWRINKA,ATPW367,93.26,FOREHAND,TOPSPIN,2034.71,111890,0,NULL,NULL
385664,FEDERER,ATPF324,56.94,BACKHAND,TOPSPIN,2450.25,111890,0,NULL,NULL
385665,FEDERER,ATPF324,112.95,NOT LOGGED,NOSPIN,0.00,111891,1,NULL,NULL
385666,WAWRINKA,ATPW367,51.15,BACKHAND,BACKSPIN,2578.52,111891,0,NULL,NULL
385667,FEDERER,ATPF324,100.67,FOREHAND,TOPSPIN,996.59,111891,0,NULL,NULL
385668,WAWRINKA,ATPW367,86.08,FOREHAND,TOPSPIN,3577.41,111891,0,NULL,NULL
385669,FEDERER,ATPF324,92.74,NOT LOGGED,NOSPIN,0.00,111892,1,NULL,NULL
385670,WAWRINKA,ATPW367,76.63,BACKHAND,NOSPIN,0.00,111892,0,NULL,NULL
385671,FEDERER,ATPF324,72.14,FOREHAND,NOSPIN,0.00,111892,0,NULL,NULL
385672,FEDERER,ATPF324,114.85,NOT LOGGED,NOSPIN,0.00,111893,1,NULL,NULL
385673,FEDERER,ATPF324,108.87,NOT LOGGED,NOSPIN,0.00,111894,1,NULL,NULL
385674,WAWRINKA,ATPW367,49.38,FOREHAND,TOPSPIN,1034.91,111894,0,NULL,NULL
385675,FEDERER,ATPF324,76.89,BACKHAND,TOPSPIN,3193.72,111894,0,NULL,NULL
385676,FEDERER,ATPF324,119.63,NOT LOGGED,NOSPIN,0.00,111895,1,NULL,NULL
385677,WAWRINKA,ATPW367,125.41,NOT LOGGED,NOSPIN,0.00,111896,1,NULL,NULL
385678,FEDERER,ATPF324,100.67,BACKHAND,TOPSPIN,1352.05,111896,0,NULL,NULL
385679,WAWRINKA,ATPW367,94.31,FOREHAND,TOPSPIN,2412.32,111896,0,NULL,NULL
385680,WAWRINKA,ATPW367,126.48,NOT LOGGED,NOSPIN,0.00,111897,1,NULL,NULL
385681,WAWRINKA,ATPW367,120.16,NOT LOGGED,NOSPIN,0.00,111898,1,NULL,NULL
385682,WAWRINKA,ATPW367,112.07,NOT LOGGED,NOSPIN,0.00,111899,1,NULL,NULL
385683,FEDERER,ATPF324,73.50,FOREHAND,TOPSPIN,1233.10,111899,0,NULL,NULL
385684,WAWRINKA,ATPW367,100.66,FOREHAND,TOPSPIN,910.41,111899,0,NULL,NULL
385685,WAWRINKA,ATPW367,104.51,NOT LOGGED,NOSPIN,0.00,111900,1,NULL,NULL
385686,WAWRINKA,ATPW367,103.33,NOT LOGGED,NOSPIN,0.00,111901,1,NULL,NULL
385687,FEDERER,ATPF324,68.56,FOREHAND,TOPSPIN,1137.51,111901,0,NULL,NULL
385688,WAWRINKA,ATPW367,60.52,FOREHAND,TOPSPIN,1637.01,111901,0,NULL,NULL
385689,WAWRINKA,ATPW367,52.08,NOT LOGGED,NOSPIN,0.00,111902,1,NULL,NULL
385690,FEDERER,ATPF324,118.36,NOT LOGGED,NOSPIN,0.00,111903,1,NULL,NULL
385691,WAWRINKA,ATPW367,100.66,BACKHAND,TOPSPIN,921.38,111903,0,NULL,NULL
385692,FEDERER,ATPF324,75.79,FOREHAND,TOPSPIN,3479.42,111903,0,NULL,NULL
385693,WAWRINKA,ATPW367,101.73,FOREHAND,TOPSPIN,2684.87,111903,0,NULL,NULL
385694,FEDERER,ATPF324,72.54,FOREHAND,TOPSPIN,2486.19,111903,0,NULL,NULL
385695,WAWRINKA,ATPW367,60.20,FOREHAND,TOPSPIN,1957.85,111903,0,NULL,NULL
385696,FEDERER,ATPF324,78.68,BACKHAND,TOPSPIN,3466.35,111903,0,NULL,NULL
385697,WAWRINKA,ATPW367,86.63,FOREHAND,TOPSPIN,1447.93,111903,0,NULL,NULL
385698,WAWRINKA,ATPW367,101.93,NOT LOGGED,NOSPIN,0.00,111904,1,NULL,NULL
385699,FEDERER,ATPF324,100.67,BACKHAND,BACKSPIN,2226.97,111904,0,NULL,NULL
385700,WAWRINKA,ATPW367,93.25,BACKHAND,TOPSPIN,3047.10,111904,0,NULL,NULL
385701,WAWRINKA,ATPW367,103.29,NOT LOGGED,NOSPIN,0.00,111905,1,NULL,NULL
385702,FEDERER,ATPF324,60.06,FOREHAND,TOPSPIN,1389.57,111905,0,NULL,NULL
385703,WAWRINKA,ATPW367,84.38,BACKHAND,TOPSPIN,3108.67,111905,0,NULL,NULL
385704,FEDERER,ATPF324,65.54,BACKHAND,TOPSPIN,2056.68,111905,0,NULL,NULL
385705,WAWRINKA,ATPW367,87.88,FOREHAND,TOPSPIN,3293.17,111905,0,NULL,NULL
385706,FEDERER,ATPF324,100.67,FOREHAND,BACKSPIN,2129.69,111905,0,NULL,NULL
385707,WAWRINKA,ATPW367,90.88,FOREHAND,TOPSPIN,3348.80,111905,0,NULL,NULL
385708,FEDERER,ATPF324,100.67,BACKHAND,NOSPIN,0.00,111905,0,NULL,NULL
385709,WAWRINKA,ATPW367,102.53,NOT LOGGED,BACKSPIN,4310.07,111905,0,NULL,NULL
385710,FEDERER,ATPF324,71.11,BACKHAND,NOSPIN,0.00,111905,0,NULL,NULL
385711,WAWRINKA,ATPW367,100.67,FOREHAND,TOPSPIN,889.59,111905,0,NULL,NULL
385712,FEDERER,ATPF324,112.05,NOT LOGGED,NOSPIN,0.00,111906,1,NULL,NULL
385713,WAWRINKA,ATPW367,50.53,BACKHAND,NOSPIN,0.00,111906,0,NULL,NULL
385714,FEDERER,ATPF324,51.95,FOREHAND,BACKSPIN,1859.26,111906,0,NULL,NULL
385715,WAWRINKA,ATPW367,81.81,NOT LOGGED,TOPSPIN,842.88,111906,0,NULL,NULL
385716,FEDERER,ATPF324,100.67,NOT LOGGED,BACKSPIN,2857.75,111906,0,NULL,NULL
385717,FEDERER,ATPF324,116.83,NOT LOGGED,NOSPIN,0.00,111907,1,NULL,NULL
385718,FEDERER,ATPF324,105.58,NOT LOGGED,NOSPIN,0.00,111908,1,NULL,NULL
385719,WAWRINKA,ATPW367,74.46,FOREHAND,TOPSPIN,1035.54,111908,0,NULL,NULL
385720,FEDERER,ATPF324,62.23,FOREHAND,TOPSPIN,2317.72,111908,0,NULL,NULL
385721,WAWRINKA,ATPW367,57.24,BACKHAND,BACKSPIN,3561.72,111908,0,NULL,NULL
385722,FEDERER,ATPF324,73.71,BACKHAND,TOPSPIN,2820.58,111908,0,NULL,NULL
385723,WAWRINKA,ATPW367,85.74,BACKHAND,TOPSPIN,3492.98,111908,0,NULL,NULL
385724,FEDERER,ATPF324,112.63,NOT LOGGED,NOSPIN,0.00,111909,1,NULL,NULL
385725,WAWRINKA,ATPW367,52.08,BACKHAND,NOSPIN,0.00,111909,0,NULL,NULL
385726,FEDERER,ATPF324,47.01,BACKHAND,BACKSPIN,2393.46,111909,0,NULL,NULL
385727,WAWRINKA,ATPW367,83.36,FOREHAND,TOPSPIN,1958.82,111909,0,NULL,NULL
385728,FEDERER,ATPF324,116.64,NOT LOGGED,NOSPIN,0.00,111910,1,NULL,NULL
385729,FEDERER,ATPF324,85.09,NOT LOGGED,NOSPIN,0.00,111911,1,NULL,NULL
385730,WAWRINKA,ATPW367,53.59,BACKHAND,BACKSPIN,3008.21,111911,0,NULL,NULL
385731,FEDERER,ATPF324,78.49,BACKHAND,TOPSPIN,2635.12,111911,0,NULL,NULL
385732,WAWRINKA,ATPW367,86.24,FOREHAND,TOPSPIN,3331.10,111911,0,NULL,NULL
385733,FEDERER,ATPF324,75.03,FOREHAND,TOPSPIN,3358.95,111911,0,NULL,NULL
385734,FEDERER,ATPF324,120.32,NOT LOGGED,NOSPIN,0.00,111912,1,NULL,NULL
385735,WAWRINKA,ATPW367,66.13,BACKHAND,TOPSPIN,2466.34,111911,0,NULL,NULL
385736,FEDERER,ATPF324,86.56,FOREHAND,TOPSPIN,1873.43,111911,0,NULL,NULL
385737,WAWRINKA,ATPW367,56.61,BACKHAND,BACKSPIN,2969.17,111911,0,NULL,NULL
385738,FEDERER,ATPF324,67.02,FOREHAND,TOPSPIN,3463.58,111911,0,NULL,NULL
385739,WAWRINKA,ATPW367,98.52,BACKHAND,TOPSPIN,2641.46,111911,0,NULL,NULL
385740,WAWRINKA,ATPW367,101.94,NOT LOGGED,NOSPIN,0.00,111913,1,NULL,NULL
385741,FEDERER,ATPF324,86.34,FOREHAND,TOPSPIN,3136.15,111913,0,NULL,NULL
385742,WAWRINKA,ATPW367,98.49,BACKHAND,NOSPIN,0.00,111914,1,NULL,NULL
385743,FEDERER,ATPF324,63.31,BACKHAND,TOPSPIN,1272.62,111914,0,NULL,NULL
385744,WAWRINKA,ATPW367,85.45,BACKHAND,TOPSPIN,3037.41,111914,0,NULL,NULL
385745,FEDERER,ATPF324,53.49,BACKHAND,BACKSPIN,3221.64,111914,0,NULL,NULL
385746,WAWRINKA,ATPW367,88.63,BACKHAND,TOPSPIN,3897.25,111914,0,NULL,NULL
385747,FEDERER,ATPF324,50.68,BACKHAND,BACKSPIN,3743.31,111914,0,NULL,NULL
385748,WAWRINKA,ATPW367,87.61,FOREHAND,TOPSPIN,3447.69,111914,0,NULL,NULL
385749,WAWRINKA,ATPW367,103.12,NOT LOGGED,NOSPIN,0.00,111915,1,NULL,NULL
385750,FEDERER,ATPF324,85.21,BACKHAND,TOPSPIN,2389.00,111914,0,NULL,NULL
385751,FEDERER,ATPF324,52.45,FOREHAND,BACKSPIN,3294.10,111915,0,NULL,NULL
385752,WAWRINKA,ATPW367,68.55,FOREHAND,TOPSPIN,3073.16,111915,0,NULL,NULL
385753,FEDERER,ATPF324,69.85,BACKHAND,NOSPIN,0.00,111915,0,NULL,NULL
385754,WAWRINKA,ATPW367,100.67,BACKHAND,BACKSPIN,1491.57,111915,0,NULL,NULL
385755,WAWRINKA,ATPW367,119.61,NOT LOGGED,NOSPIN,0.00,111916,1,NULL,NULL
385756,FEDERER,ATPF324,100.67,FOREHAND,TOPSPIN,989.61,111916,0,NULL,NULL
385757,WAWRINKA,ATPW367,95.38,FOREHAND,BACKSPIN,1603.65,111916,0,NULL,NULL
385758,FEDERER,ATPF324,90.26,NOT LOGGED,NOSPIN,0.00,111917,1,NULL,NULL
385759,FEDERER,ATPF324,67.40,BACKHAND,NOSPIN,0.00,111916,0,NULL,NULL
385760,WAWRINKA,ATPW367,49.86,FOREHAND,BACKSPIN,2371.81,111917,0,NULL,NULL
385761,WAWRINKA,ATPW367,100.67,NOT LOGGED,BACKSPIN,1185.25,111916,0,NULL,NULL
385762,FEDERER,ATPF324,86.79,FOREHAND,TOPSPIN,4181.62,111917,0,NULL,NULL
385763,FEDERER,ATPF324,100.67,BACKHAND,NOSPIN,0.00,111916,0,NULL,NULL
385764,WAWRINKA,ATPW367,102.91,FOREHAND,BACKSPIN,5816.77,111916,0,NULL,NULL
385765,WAWRINKA,ATPW367,100.67,BACKHAND,BACKSPIN,2129.22,111917,0,NULL,NULL
385766,WAWRINKA,ATPW367,132.95,NOT LOGGED,NOSPIN,0.00,111918,1,NULL,NULL
385767,WAWRINKA,ATPW367,114.36,NOT LOGGED,NOSPIN,0.00,111919,1,NULL,NULL
385768,WAWRINKA,ATPW367,106.73,NOT LOGGED,NOSPIN,0.00,111920,1,NULL,NULL
385769,FEDERER,ATPF324,100.67,FOREHAND,BACKSPIN,2383.63,111920,0,NULL,NULL
385770,WAWRINKA,ATPW367,125.03,NOT LOGGED,NOSPIN,0.00,111921,1,NULL,NULL
385771,FEDERER,ATPF324,125.03,NOT LOGGED,NOSPIN,0.00,111922,1,NULL,NULL
385772,WAWRINKA,ATPW367,93.94,NOT LOGGED,NOSPIN,0.00,111923,1,NULL,NULL
385773,FEDERER,ATPF324,56.66,BACKHAND,TOPSPIN,1730.65,111923,0,NULL,NULL
385774,WAWRINKA,ATPW367,52.11,BACKHAND,BACKSPIN,1211.61,111923,0,NULL,NULL
385775,FEDERER,ATPF324,96.96,NOT LOGGED,NOSPIN,0.00,111924,1,NULL,NULL
385776,WAWRINKA,ATPW367,46.92,BACKHAND,BACKSPIN,2520.89,111924,0,NULL,NULL
385777,FEDERER,ATPF324,70.06,FOREHAND,TOPSPIN,3206.36,111924,0,NULL,NULL
385778,FEDERER,ATPF324,120.65,NOT LOGGED,NOSPIN,0.00,111925,1,NULL,NULL
385779,WAWRINKA,ATPW367,82.79,BACKHAND,NOSPIN,0.00,111924,0,NULL,NULL
385780,WAWRINKA,ATPW367,61.52,FOREHAND,TOPSPIN,1518.92,111925,0,NULL,NULL
385781,FEDERER,ATPF324,100.66,BACKHAND,BACKSPIN,2456.63,111924,0,NULL,NULL
385782,WAWRINKA,ATPW367,87.52,BACKHAND,TOPSPIN,3382.13,111924,0,NULL,NULL
385783,FEDERER,ATPF324,121.57,NOT LOGGED,NOSPIN,0.00,111926,1,NULL,NULL
385784,WAWRINKA,ATPW367,53.11,BACKHAND,BACKSPIN,1492.70,111926,0,NULL,NULL
385785,FEDERER,ATPF324,81.43,FOREHAND,TOPSPIN,2698.50,111926,0,NULL,NULL
385786,FEDERER,ATPF324,120.51,NOT LOGGED,NOSPIN,0.00,111927,1,NULL,NULL
385787,FEDERER,ATPF324,127.78,NOT LOGGED,NOSPIN,0.00,111928,1,NULL,NULL
385788,FEDERER,ATPF324,104.84,NOT LOGGED,NOSPIN,0.00,111929,1,NULL,NULL
385789,FEDERER,ATPF324,113.67,NOT LOGGED,NOSPIN,0.00,111930,1,NULL,NULL
385790,WAWRINKA,ATPW367,57.54,NOT LOGGED,TOPSPIN,3773.76,111929,0,NULL,NULL
385791,WAWRINKA,ATPW367,48.78,BACKHAND,BACKSPIN,1461.87,111930,0,NULL,NULL
385792,FEDERER,ATPF324,100.67,NOT LOGGED,TOPSPIN,734.11,111930,0,NULL,NULL
385793,FEDERER,ATPF324,116.40,NOT LOGGED,NOSPIN,0.00,111931,1,NULL,NULL
385794,FEDERER,ATPF324,96.86,NOT LOGGED,NOSPIN,0.00,111932,1,NULL,NULL
385795,FEDERER,ATPF324,90.29,NOT LOGGED,NOSPIN,0.00,111933,1,NULL,NULL
385796,WAWRINKA,ATPW367,56.28,BACKHAND,BACKSPIN,2549.16,111933,0,NULL,NULL
385797,FEDERER,ATPF324,72.18,BACKHAND,TOPSPIN,2769.37,111933,0,NULL,NULL
385798,WAWRINKA,ATPW367,79.13,FOREHAND,TOPSPIN,3065.85,111933,0,NULL,NULL
385799,WAWRINKA,ATPW367,130.42,NOT LOGGED,NOSPIN,0.00,111934,1,NULL,NULL
385800,FEDERER,ATPF324,76.62,FOREHAND,TOPSPIN,1886.73,111933,0,NULL,NULL
385801,WAWRINKA,ATPW367,88.69,FOREHAND,TOPSPIN,3044.43,111933,0,NULL,NULL
385802,FEDERER,ATPF324,55.56,BACKHAND,NOSPIN,0.00,111933,0,NULL,NULL
385803,WAWRINKA,ATPW367,129.26,NOT LOGGED,NOSPIN,0.00,111935,1,NULL,NULL
385804,FEDERER,ATPF324,68.20,BACKHAND,TOPSPIN,1051.85,111935,0,NULL,NULL
385805,WAWRINKA,ATPW367,126.99,NOT LOGGED,NOSPIN,0.00,111936,1,NULL,NULL
385806,WAWRINKA,ATPW367,91.67,NOT LOGGED,NOSPIN,0.00,111937,1,NULL,NULL
385807,FEDERER,ATPF324,57.33,NOT LOGGED,TOPSPIN,1131.72,111937,0,NULL,NULL
385808,WAWRINKA,ATPW367,93.44,NOT LOGGED,NOSPIN,0.00,111938,1,NULL,NULL
385809,WAWRINKA,ATPW367,95.14,NOT LOGGED,NOSPIN,0.00,111939,1,NULL,NULL
385810,FEDERER,ATPF324,72.22,NOT LOGGED,TOPSPIN,1289.51,111939,0,NULL,NULL
385811,WAWRINKA,ATPW367,51.20,FOREHAND,TOPSPIN,2347.52,111939,0,NULL,NULL
385812,FEDERER,ATPF324,90.54,FOREHAND,TOPSPIN,2325.52,111939,0,NULL,NULL
385813,WAWRINKA,ATPW367,131.93,NOT LOGGED,NOSPIN,0.00,111940,1,NULL,NULL
385814,WAWRINKA,ATPW367,103.90,NOT LOGGED,NOSPIN,0.00,111941,1,NULL,NULL
385815,FEDERER,ATPF324,64.97,FOREHAND,TOPSPIN,1289.98,111941,0,NULL,NULL
385816,WAWRINKA,ATPW367,64.26,BACKHAND,TOPSPIN,2017.13,111941,0,NULL,NULL
385817,FEDERER,ATPF324,53.82,BACKHAND,BACKSPIN,3661.04,111941,0,NULL,NULL
385818,WAWRINKA,ATPW367,80.25,BACKHAND,TOPSPIN,2958.14,111941,0,NULL,NULL
385819,FEDERER,ATPF324,56.87,BACKHAND,BACKSPIN,3619.77,111941,0,NULL,NULL
385820,WAWRINKA,ATPW367,75.91,FOREHAND,TOPSPIN,3675.51,111941,0,NULL,NULL
385821,FEDERER,ATPF324,87.53,FOREHAND,TOPSPIN,2313.64,111941,0,NULL,NULL
385822,WAWRINKA,ATPW367,48.38,BACKHAND,BACKSPIN,1403.74,111941,0,NULL,NULL
385823,FEDERER,ATPF324,79.56,FOREHAND,TOPSPIN,4003.38,111941,0,NULL,NULL
385824,WAWRINKA,ATPW367,119.23,NOT LOGGED,NOSPIN,0.00,111942,1,NULL,NULL
385825,FEDERER,ATPF324,45.08,NOT LOGGED,BACKSPIN,1841.85,111942,0,NULL,NULL
385826,WAWRINKA,ATPW367,92.21,FOREHAND,TOPSPIN,3017.18,111942,0,NULL,NULL
385827,WAWRINKA,ATPW367,118.28,NOT LOGGED,NOSPIN,0.00,111943,1,NULL,NULL
385828,WAWRINKA,ATPW367,114.68,NOT LOGGED,NOSPIN,0.00,111944,1,NULL,NULL
385829,WAWRINKA,ATPW367,114.71,NOT LOGGED,NOSPIN,0.00,111945,1,NULL,NULL
385830,WAWRINKA,ATPW367,126.33,NOT LOGGED,NOSPIN,0.00,111946,1,NULL,NULL
385831,WAWRINKA,ATPW367,96.48,NOT LOGGED,NOSPIN,0.00,111947,1,NULL,NULL
385832,FEDERER,ATPF324,100.67,BACKHAND,TOPSPIN,5878.60,111946,0,NULL,NULL
385833,FEDERER,ATPF324,47.92,BACKHAND,TOPSPIN,1495.95,111947,0,NULL,NULL
385834,FEDERER,ATPF324,114.15,NOT LOGGED,NOSPIN,0.00,111948,1,NULL,NULL
385835,FEDERER,ATPF324,105.68,NOT LOGGED,NOSPIN,0.00,111949,1,NULL,NULL
385836,WAWRINKA,ATPW367,53.22,FOREHAND,TOPSPIN,1254.55,111949,0,NULL,NULL
385837,FEDERER,ATPF324,84.40,FOREHAND,TOPSPIN,3224.47,111949,0,NULL,NULL
385838,WAWRINKA,ATPW367,63.06,BACKHAND,NOSPIN,0.00,111949,0,NULL,NULL
385839,FEDERER,ATPF324,54.85,BACKHAND,BACKSPIN,3148.62,111949,0,NULL,NULL
385840,FEDERER,ATPF324,111.23,NOT LOGGED,NOSPIN,0.00,111950,1,NULL,NULL
385841,FEDERER,ATPF324,114.36,NOT LOGGED,NOSPIN,0.00,111951,1,NULL,NULL
385842,WAWRINKA,ATPW367,115.22,NOT LOGGED,NOSPIN,0.00,111952,1,NULL,NULL
385843,WAWRINKA,ATPW367,115.01,NOT LOGGED,NOSPIN,0.00,111953,1,NULL,NULL
385844,FEDERER,ATPF324,100.67,FOREHAND,TOPSPIN,1010.75,111953,0,NULL,NULL
385845,WAWRINKA,ATPW367,98.90,BACKHAND,NOSPIN,0.00,111954,1,NULL,NULL
385846,FEDERER,ATPF324,100.67,BACKHAND,TOPSPIN,782.72,111954,0,NULL,NULL
385847,WAWRINKA,ATPW367,97.70,NOT LOGGED,NOSPIN,0.00,111955,1,NULL,NULL
385848,FEDERER,ATPF324,47.05,BACKHAND,BACKSPIN,3263.11,111955,0,NULL,NULL
385849,WAWRINKA,ATPW367,81.79,BACKHAND,TOPSPIN,3199.25,111955,0,NULL,NULL
385850,WAWRINKA,ATPW367,108.65,NOT LOGGED,NOSPIN,0.00,111956,1,NULL,NULL
385851,WAWRINKA,ATPW367,92.44,NOT LOGGED,NOSPIN,0.00,111957,1,NULL,NULL
385852,FEDERER,ATPF324,65.01,BACKHAND,TOPSPIN,1002.14,111957,0,NULL,NULL
385853,WAWRINKA,ATPW367,63.49,BACKHAND,TOPSPIN,1430.69,111957,0,NULL,NULL
385854,WAWRINKA,ATPW367,96.54,NOT LOGGED,NOSPIN,0.00,111958,1,NULL,NULL
385855,FEDERER,ATPF324,68.83,BACKHAND,TOPSPIN,1059.46,111958,0,NULL,NULL
385856,WAWRINKA,ATPW367,79.63,FOREHAND,TOPSPIN,2639.50,111958,0,NULL,NULL
385857,FEDERER,ATPF324,55.77,FOREHAND,TOPSPIN,2336.83,111958,0,NULL,NULL
385858,WAWRINKA,ATPW367,94.72,FOREHAND,TOPSPIN,2145.40,111958,0,NULL,NULL
385859,FEDERER,ATPF324,69.19,FOREHAND,TOPSPIN,2944.39,111958,0,NULL,NULL
385860,WAWRINKA,ATPW367,94.64,FOREHAND,TOPSPIN,2837.98,111958,0,NULL,NULL
385861,FEDERER,ATPF324,89.37,FOREHAND,TOPSPIN,1733.25,111958,0,NULL,NULL
385862,WAWRINKA,ATPW367,117.47,NOT LOGGED,NOSPIN,0.00,111959,1,NULL,NULL
385863,FEDERER,ATPF324,94.23,NOT LOGGED,NOSPIN,0.00,111960,1,NULL,NULL
385864,WAWRINKA,ATPW367,83.49,BACKHAND,NOSPIN,0.00,111960,0,NULL,NULL
385865,FEDERER,ATPF324,48.67,BACKHAND,NOSPIN,0.00,111960,0,NULL,NULL
385866,WAWRINKA,ATPW367,79.15,BACKHAND,TOPSPIN,1394.45,111960,0,NULL,NULL
385867,WAWRINKA,ATPW367,131.90,NOT LOGGED,NOSPIN,0.00,111961,1,NULL,NULL
385868,FEDERER,ATPF324,110.18,NOT LOGGED,NOSPIN,0.00,111962,1,NULL,NULL
385869,WAWRINKA,ATPW367,45.87,BACKHAND,NOSPIN,0.00,111962,0,NULL,NULL
385870,FEDERER,ATPF324,54.90,BACKHAND,BACKSPIN,2412.81,111962,0,NULL,NULL
385871,FEDERER,ATPF324,122.33,NOT LOGGED,NOSPIN,0.00,111963,1,NULL,NULL
385872,FEDERER,ATPF324,86.80,NOT LOGGED,NOSPIN,0.00,111964,1,NULL,NULL
385873,WAWRINKA,ATPW367,65.61,BACKHAND,BACKSPIN,1854.11,111964,0,NULL,NULL
385874,FEDERER,ATPF324,56.54,FOREHAND,TOPSPIN,2593.39,111964,0,NULL,NULL
